post_text,label
RT @BFMTV: Le prêtre qui avait comparé les victimes du Bataclan aux jihadistes mis à pied https://t.co/YlXFLZj1Hk … https://t.co/Lzso6Gaw6n,1
RT @lolhiphop: Merci à @ManuWino qui était au #Bataclan et dont nous partageons les photos ici : https://t.co/jOStH2W4xs https://t.co/Tb6e7…,1
"RT @gregfromparis: If photos of the Bataclan should be shared, those are the one - smiling faces before horror:https://t.co/gDKhzFDC6E http…",1
RT @Elangeloow: Avant le drame... https://t.co/tby1eoVSfM,1
"RT @lesinrocks: Malgré le deuil et la tristesse, il faut continuer à jouer\n https://t.co/ACF6dth1LK par @AzzedineFall https://t.co/VyyXs9te…",1
"RT @gregfromparis: If photos of the Bataclan should be shared, those are the one - smiling faces before horror:https://t.co/gDKhzFDC6E http…",1
Paris Terrorist attack &amp; prophecy. (photo of Bataclan crowd selfie pre-attack). Read more. \nhttps://t.co/s0FBUHQivS https://t.co/Ksnz4rtuNN,1
RT @MMaestracci: Photo du Bataclan prise le 13/11 par Yves Bongarçon https://t.co/R5xjibLHZI,1
RT @MMaestracci: Photo du Bataclan prise le 13/11 par Yves Bongarçon https://t.co/R5xjibLHZI,1
"RT @MaxGuazzini: 13 nov.2015. Le Bataclan. Quelques moments avant qu'ils n'arrivent.., https://t.co/yQbG9bMjL3",1
RT @StagiaireDeBFM: &lt;3 https://t.co/mhkTRRoaxz,1
RT @msantoro1978: Imagens de 2015: o Bataclan (Paris) momentos antes do atentado do Estado Islâmico. https://t.co/GQieBt424X,1
"RT @wallstam: Den sista bilden på människorna på Bataclan-teatern, tagen precis innan terroristerna anföll.\n\n#svpol https://t.co/Yh0Jgrfc00",1
They were just amped to watch a concert. So sad https://t.co/3bqaDtN24J,1
RT @tetRadio: H τελευταία φωτογραφία από το Bataclan και την τραγική συναυλία των Eagles Of Death Metal https://t.co/ctx491dEqe,1
RT @MetroUK: Picture shows happy concert crowd inside Bataclan theatre before 89 people were murdered https://t.co/9aHjWOPHuz https://t.co/…,1
RT @andpscott: Confused fans have flooded the pitch here in #Paris https://t.co/8HleYh5WiL,1
RT @PhilGermainFR: PARIS : Spectateurs sur le terrain au Stade de France après #FRAALL en attente de sortir en sécurité. https://t.co/pzRtJ…,1
RT @Stuart_Hepburn: RT @andpscott: Confused fans have flooded the pitch here in #Paris https://t.co/FEaVaMZ4SW,1
RT @molmccann: Ugh. “@andpscott: Confused fans have flooded the pitch here in #Paris https://t.co/ApLCis1M6F”,1
RT @RHughesWFTV: NOW: @andpscott: Confused fans have flooded the pitch here in #Paris: https://t.co/prlFNl8xi9,1
RT andpscott: Confused fans have flooded the pitch here in #Paris https://t.co/PmAa7qBtnX #infloodwetrust,1
Ugh. “@andpscott: Confused fans have flooded the pitch here in #Paris https://t.co/ApLCis1M6F”,1
RT @andpscott: Confused fans have flooded the pitch here in #Paris https://t.co/FEaVaMZ4SW,1
Confused fans have flooded the pitch here in #Paris https://t.co/kxAhuElrmY,1
Retweeted Andy Scott (@andpscott):\n\nConfused fans have flooded the pitch here in #Paris https://t.co/JHjcFjpgR9 https://t.co/b1OwhaFlvd,1
NOW: @andpscott: Confused fans have flooded the pitch here in #Paris: https://t.co/prlFNl8xi9,1
Fans have invaded the pitch as not allowed to leave stadium... #France #Germany #Paris  https://t.co/3QijOaCuS1,1
PARIS : Spectateurs sur le terrain au Stade de France après #FRAALL en attente de sortir en sécurité. https://t.co/pzRtJ703MQ (@andpscott),1
Confused fans have flooded the pitch here in #Paris https://t.co/8HleYh5WiL,1
"RT @twanrijpers: Bizar #Parijs \n""@andpscott: Confused fans have flooded the pitch here in #Paris https://t.co/MbCZDsq4jF""",1
RT @news_watcher1: Confused fans have flooded the pitch here in #Paris https://t.co/kxAhuElrmY,1
RT andpscott: Confused fans have flooded the pitch here in #Paris https://t.co/hZgTA7OEoC… https://t.co/LF4q8BXTNa) https://t.co/LtALWpUgOR,1
RT @Celine_Kiernan: RT @andpscott: Confused fans have flooded the pitch here in #Paris https://t.co/WXmSn9HTxp,1
"Bizar #Parijs \n""@andpscott: Confused fans have flooded the pitch here in #Paris https://t.co/MbCZDsq4jF""",1
"Confused fans have flooded the pitch here in #Paris https://t.co/920DAMsm1o""",1
RT @andpscott: Confused fans have flooded the pitch here in #Paris https://t.co/WXmSn9HTxp,1
afpfr: RT andpscott: Confused fans have flooded the pitch here in #Paris https://t.co/G2HVAGGFKV,1
"RT""@andpscott:\nConfused fans have flooded the\npitch here in #Paris\nhttps://t.co/3tnOtzcloN""",1
"RT @rakshit_chopra: ""@andpscott: Confused fans have flooded the pitch here in #Paris https://t.co/PUluvZeJyK""@Rama21989 @AnanthRaghavan @aa…",1
@andpscott: Confused fans have flooded the pitch here in #Paris https://t.co/Ts1txgXmkC#prayers for #Paris,1
@andpscott: Confused fans have flooded the pitch here in #Paris https://t.co/PUluvZeJyK@Rama21989 @AnanthRaghavan @aamer728 pray fr paris,1
RT @kwekuMorocco: This is really sad!!! #Paris https://t.co/sfHZMe8LFp,1
This is really sad!!! #Paris https://t.co/sfHZMe8LFp,1
RT @Reuters: Covered bodies are seen outside a restaurant following shooting in Paris. LIVE coverage:  https://t.co/PLhowjzzcX https://t.co…,1
RT @isaranjuez: Covered bodies are seen outside a restaurant following shooting in Paris. LIVE https://t.co/88V2S0n2wS https://t.co/UaMpY4f…,1
Isaranjuez: RT Reuters: Covered bodies are seen outside a restaurant following shooting in Paris. LIVE coverage:  … https://t.co/mpBhQVZhmH,1
Reuters: Covered bodies are seen outside a restaurant following shooting in Paris. LIVE coverage:  … https://t.co/8lnIRcwB92,1
"RT Reuters ""Covered bodies are seen outside a restaurant following shooting in Paris. LIVE coverage:  … https://t.co/UcadZZJma6""",1
#Reuters Covered bodies are seen outside a restaurant following shooting in Paris. LIVE coverage:  … https://t.co/HE6s4Xe531,1
Covered bodies are seen outside a restaurant following shooting in Paris. LIVE https://t.co/88V2S0n2wS https://t.co/UaMpY4f2ih @Reuters,1
At least 26 dead in attacks in central Paris https://t.co/RwsxjVbzOo via @usatoday  https://t.co/4cMXxSXcfY,1
Feeling for Paris... #parisattacks #parisshooting https://t.co/DsOXBJcj4q,1
#news Covered bodies are seen outside a restaurant following shooting in Paris. LIVE coverage:  … https://t.co/cs9BS8NPiH,1
Covered bodies are seen outside a restaurant following shooting in Paris. LIVE coverage:  https://t.co/4fyPA8VJ1K https://t.co/Nha7fbbiEb,1
Reuters: Covered bodies are seen outside a restaurant following shooting in Paris. LIVE coverage:  … https://t.co/7a7x4i0u9P,1
Reuters: Covered bodies are seen outside a restaurant following shooting in Paris. LIVE coverage:  … https://t.co/V7bgy5wYGd,1
Covered bodies are seen outside a restaurant following shooting in Paris. LIVE coverage:  https://t.co/PLhowjzzcX https://t.co/ts4DmO9Dr6,1
Covered bodies are seen outside a restaurant following shooting in #Paris  https://t.co/WFzQ1heaGP https://t.co/WoNsFHtg9n #ParisShooting,1
Covered bodies are seen outside a restaurant following shooting in Paris. LIVE https://t.co/9v7bxzQddt https://t.co/6UPzrxI2Ad Reuters by…,1
@Reuters Covered bodies are seen outside a restaurant following shooting in Paris. LIVE coverage: https://t.co/5wBYdcmbic,1
RT @JulianRoepcke: Crazy! \nStade de France right now.\n#ParisAttacks https://t.co/Pz4OhkOTqm,1
Photo: People inside Stade de France after attacks reported in Paris; reports fans cannot leave the stadium follow… https://t.co/uDlptvLdiw,1
RT @enlayt: “@JulianRoepcke: Crazy! \nStade de France right now.\n#ParisAttacks https://t.co/e7jeHyNrGx” @labcat101,1
“@JulianRoepcke: Crazy! \nStade de France right now.\n#ParisAttacks https://t.co/e7jeHyNrGx” @labcat101,1
@JulianRoepcke: Crazy! \nStade de France right now.\n#ParisAttacks https://t.co/n9evWiAc85,1
Crazy! \nStade de France right now.\n#ParisAttacks https://t.co/Pz4OhkOTqm,1
RT @SavageNation: Photo: People inside Stade de France after attacks reported in Paris; reports fans cannot leave the stadium follow… https…,1
Photo: People inside Stade de France after attacks reported in Paris; reports fans cannot leave the stadium follow… https://t.co/eyrh2BZInT,1
RT @Stredni_trida: Paris now https://t.co/hVdLOQnh1K,1
#BreakingNews https://t.co/HQkI0ZLHD8 Photo: People inside Stade de France after attacks reported in Paris; repor… https://t.co/5n4hUsewLy,1
Photo: People inside Stade de France after attacks reported in Paris; reports fans cannot leave the stadium follow… https://t.co/jbKgjQCSQs,1
Paris now https://t.co/hVdLOQnh1K,1
RT @JulianRoepcke: Crazy! \nStade de France right now.\n#ParisAttacks https://t.co/R29RNJn70F,1
Photo: People inside Stade de France after attacks reported in Paris; reports fans cannot leave the stadium follow… https://t.co/vbczdD862R,1
